D,L,Pe,anchored_return_ci_hi,anchored_return_ci_lo,anchored_return_rate,anchored_tail_count,anchored_tail_count_ci_hi,anchored_tail_count_ci_lo,ci_hi,ci_lo,coarse_anchored_rate,delta,discovery_fraction,discovery_fraction_ci_hi,discovery_fraction_ci_lo,discovery_fraction_ratio,discovery_fraction_ratio_ci_hi,discovery_fraction_ratio_ci_lo,endpoint_r2,endpoint_r2_ci_hi,endpoint_r2_ci_lo,estimate,exact_unique_fraction,expected_backtrack_rate,expected_slope,full_anchored_count,full_anchored_count_ci_hi,full_anchored_count_ci_lo,full_ci_hi,full_ci_lo,full_historical,full_historical_ci_hi,full_historical_ci_lo,full_historical_ratio,full_historical_ratio_ci_hi,full_historical_ratio_ci_lo,full_ratio_ci_hi,full_ratio_ci_lo,full_ratio_to_neutral,full_tail,gamma,high_dimension,historical_lag_1,historical_lag_1_ci_hi,historical_lag_1_ci_lo,historical_lag_32,historical_lag_32_ci_hi,historical_lag_32_ci_lo,historical_lag_8,historical_lag_8_ci_hi,historical_lag_8_ci_lo,horizon,horizon_per_state,informative_projection,kind,m,metric,model,new_state_ci_hi,new_state_ci_lo,new_state_rate,occupied_ci_hi,occupied_ci_lo,occupied_fraction,predicted_anchored_recurrent,predicted_cdt_separation,predicted_recurrent,projected_anchored_count,projected_anchored_count_ci_hi,projected_anchored_count_ci_lo,projected_ci_hi,projected_ci_lo,projected_historical,projected_historical_ci_hi,projected_historical_ci_lo,projected_historical_ratio,projected_historical_ratio_ci_hi,projected_historical_ratio_ci_lo,projected_ratio_ci_hi,projected_ratio_ci_lo,projected_ratio_to_neutral,projected_tail,quantitative_match,registered_label,self_repulsion,slope,slope_ci_hi,slope_ci_lo,states,suite,two_step_backtrack_rate,two_step_backtrack_rate_ci_hi,two_step_backtrack_rate_ci_lo
,,0.4525483399593905,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,0.022624999999999992,0.0,,,,,,,5.0,0.275,3.0,0.015,,,,,,,,,,,,128,,,visible,,,,,,,,,,,,,,,,0.7609999999999999,0.34475,,,,,,,1.9048076923076915,0.665391304347826,1.07,0.535,,,,,,,,S2_drift,,,
,,0.5656854249492381,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,0.025,0.0,,,,,,,1.1749999999999996,0.0,0.39999999999999997,0.01,,,,,,,,,,,,32,,,visible,,,,,,,,,,,,,,,,0.55525,0.211875,,,,,,,1.4675988428158149,0.5020360480640854,0.9135802469135802,0.37,,,,,,,,S2_drift,,,
,,0.8,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,64,,,visible,,,,,,,,,,,,,,,,0.4638749999999999,0.171875,,,,,,,1.4550675675675675,0.31657301909369956,0.5876288659793814,0.285,,,,,,,,S2_drift,,,
,,1.1313708498984762,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,128,,,visible,,,,,,,,,,,,,,,,0.47074999999999995,0.14425000000000002,,,,,,,0.973972602739726,0.21362437965260545,0.57,0.285,,,,,,,,S2_drift,,,
,,1.1313708498984762,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.012624999999999992,0.0,,,,,,,1.6833333333333325,0.0,0.19999999999999998,0.005,,,,,,,,,,,,32,,,visible,,,,,,,,,,,,,,,,0.34025,0.11425,,,,,,,0.7800814751286449,0.11815711462450593,0.49382716049382713,0.2,,,,,,,,S2_drift,,,
,,1.6,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,64,,,visible,,,,,,,,,,,,,,,,0.25049999999999994,0.06212500000000001,,,,,,,0.5837499999999999,0.174995895920545,0.36082474226804123,0.175,,,,,,,,S2_drift,,,
,,2.2627416997969525,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.012624999999999992,0.0,,,,,,,2.5999999999999996,0.0,1.0,0.005,,,,,,,,,,,,128,,,visible,,,,,,,,,,,,,,,,0.255,0.029000000000000005,,,,,,,0.8577318229715486,0.04318181818181819,0.26,0.13,,,,,,,,S2_drift,,,
,,2.2627416997969525,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,32,,,visible,,,,,,,,,,,,,,,,0.162625,0.017375,,,,,,,0.5649486940298507,0.05097934472934473,0.2222222222222222,0.09,,,,,,,,S2_drift,,,
,,3.2,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,64,,,visible,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,S2_drift,,,
,,4.525483399593905,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,128,,,visible,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,S2_drift,,,
1,,,,,,,,,,,,,0.12403100775193797,0.15523255813953488,0.08914728682170542,1.0,1.6665178571428565,0.6632247191011236,98.0,220.5249999999999,9.175,,,,,4.75,9.0,1.58125,,,0.88671875,0.94814453125,0.84560546875,1.0,1.0747759856630825,0.9516428046989721,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,8.049999999999997,1.33125,,,0.88671875,0.92783203125,0.84560546875,1.0,1.0972510240655402,0.9154008438818565,,,,,,neutral reference,,,,,,S3_self_repulsion,,,
1,,,,,,,,,,,,,0.18604651162790697,0.20857558139534882,0.16148255813953488,1.5000000000000002,2.1967612293144207,1.189715189873418,149.0,306.625,39.075,,,,,0.25,0.6312499999999996,0.0,,,0.62890625,0.69921875,0.5390625,0.7092511013215859,0.8445725700756774,0.5922995780590717,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.5,0.0,,,0.62890625,0.70927734375,0.55859375,0.7092511013215859,0.8593031293200954,0.5734016837153737,,,,,,mixed/no material separation,,,,,,S3_self_repulsion,,,
1,,,,,,,,,,,,,0.21511627906976744,0.23163759689922483,0.19748062015503876,1.7343750000000002,2.4091517857142857,1.222233564720294,71.0,136.99999999999994,23.375,,,,,1.75,3.6312499999999996,0.86875,,,0.6953125,0.8214843749999999,0.6048828125,0.7841409691629956,0.9292434715821812,0.6092072433823242,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,3.1312499999999996,0.0,,,0.6953125,0.796875,0.6048828125,0.7841409691629956,0.9360141405214317,0.6820997909355634,,,,,,mixed/no material separation,,,,,,S3_self_repulsion,,,
1,,,,,,,,,,,,,0.3546511627906977,0.39084302325581394,0.3292635658914728,2.8593750000000004,4.073196640316205,2.1,1158.0,1724.7749999999999,372.0,,,,,1.0,2.0,0.0,,,0.47265625,0.5871093749999999,0.40419921875,0.5330396475770925,0.6389274533823329,0.4590617469242802,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.5249999999999986,0.0,,,0.47265625,0.609375,0.3939453125,0.5330396475770925,0.6311651945724526,0.4409650524418224,,,,,,mixed/no material separation,,,,,,S3_self_repulsion,,,
1,,,,,,,,,,,,,0.37209302325581395,0.45552325581395353,0.3020833333333333,3.0000000000000004,4.512274187073464,2.1713235294117648,1586.0,2150.3999999999996,805.6,,,,,0.25,0.6312499999999996,0.0,,,0.59765625,0.7770507812499999,0.453125,0.6740088105726872,0.9030910100970722,0.4331375428291728,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.6312499999999996,0.0,,,0.59765625,0.668359375,0.375,0.6740088105726872,0.8694690265486724,0.4593810916179337,,,,,,mixed/no material separation,,,,,,S3_self_repulsion,,,
2,,,,,,,,,,,,,0.5155038759689923,0.564437984496124,0.46308139534883713,1.0,1.127422480620155,0.8551975051975051,241.5,355.8625,127.1375,,,,,0.5,1.7624999999999993,0.0,,,0.34375,0.5237304687499998,0.2109375,1.0,1.8731383717699348,0.5457645359122538,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,4.5,0.0,,,0.8046875,0.8947265625,0.6044921875,1.0,1.341873563218391,0.834579549013467,,,,,,neutral reference,,,,,,S3_self_repulsion,,,
2,,,,,,,,,,,,,0.501937984496124,0.5573158914728682,0.46065891472868215,0.9736842105263157,1.1603673245614035,0.8375768352651914,134.0,216.29999999999998,27.7,,,,,0.0,0.0,0.0,,,0.3828125,0.4416015625,0.2994140625,1.1136363636363635,1.8832768361581922,0.5808988128886377,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,9.2625,0.83125,,,0.8671875,1.0,0.73046875,1.0776699029126213,1.30034375,0.8999292916871618,,,,,,mixed/no material separation,,,,,,S3_self_repulsion,,,
2,,,,,,,,,,,,,0.7170542635658914,0.7531492248062015,0.6702519379844962,1.3909774436090223,1.6748949579831933,1.258220418900139,356.5,641.55,70.5,,,,,0.0,0.0,0.0,,,0.09765625,0.16894531249999994,0.0228515625,0.2840909090909091,0.6398106060606059,0.08501666239425788,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,3.0,0.0,,,0.51953125,0.6578124999999999,0.2142578125,0.6456310679611651,0.9317261427425819,0.37801906779661015,,,,,,mixed/no material separation,,,,,,S3_self_repulsion,,,
2,,,,,,,,,,,,,0.7558139534883721,0.7906976744186046,0.7209302325581395,1.4661654135338344,1.6452324478178368,1.3333713748657356,414.0,545.3,192.5,,,,,0.0,0.0,0.0,,,0.09375,0.12314453125,0.0501953125,0.2727272727272727,0.5701399589111451,0.09928879310344828,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,1.5,,,0.7421875,0.984375,0.59375,0.9223300970873787,1.398504436964504,0.7123327759197324,,,,,,beneficial window,,,,,,S3_self_repulsion,,,
2,,,,,,,,,,,,,0.8449612403100775,0.8702519379844961,0.8157945736434109,1.639097744360902,1.867156862745098,1.5163265306122449,326.0,529.05,47.5,,,,,0.0,0.0,0.0,,,0.0703125,0.09765625,0.0546875,0.20454545454545456,0.3892450142450141,0.14761363636363636,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,2.7624999999999993,0.23750000000000002,,,0.83203125,1.0,0.5697265625,1.0339805825242718,1.5635709914320681,0.8485576923076923,,,,,,beneficial window,,,,,,S3_self_repulsion,,,
3,,,,,,,,,,,,,0.7151162790697674,0.7690406976744186,0.6666666666666666,1.0,1.1647139498432602,0.9192122112363399,234.5,326.0875,105.9125,,,,,0.0,0.0,0.0,,,0.09375,0.12109375,0.0541015625,1.0,1.5468137254901957,0.39269607843137255,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.7265625,0.9111328125,0.491015625,1.0,1.3434197154471543,0.8099489795918368,,,,,,neutral reference,,,,,,S3_self_repulsion,,,
3,,,,,,,,,,,,,0.7364341085271318,0.7548934108527132,0.6996124031007752,1.029810298102981,1.0883522727272728,0.9443116573945589,64.5,88.4125,47.1375,,,,,0.0,0.0,0.0,,,0.125,0.1953125,0.0546875,1.3333333333333333,3.4681818181818174,0.635483870967742,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,15.562499999999996,6.84375,,,0.81640625,0.9423828125,0.6939453125,1.1236559139784945,1.4749742635413368,0.8989370148200423,,,,,,mixed/no material separation,,,,,,S3_self_repulsion,,,
3,,,,,,,,,,,,,0.8178294573643411,0.8469961240310078,0.7906976744186046,1.1436314363143631,1.2331896551724137,1.0388585607940446,196.5,269.3499999999999,82.075,,,,,0.0,0.0,0.0,,,0.05859375,0.10009765624999997,0.019140625,0.625,1.2464426877470356,0.1066888045540797,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,13.2625,2.95,,,0.875,0.95947265625,0.8201171875,1.2043010752688172,1.420616883116883,0.9631177241538817,,,,,,mixed/no material separation,,,,,,S3_self_repulsion,,,
3,,,,,,,,,,,,,0.8992248062015504,0.9186046511627908,0.8844476744186047,1.2574525745257454,1.3570203488372095,1.1631452577173789,215.0,402.17499999999984,107.1,,,,,0.0,0.0,0.0,,,0.015625,0.033300781249999994,0.0037109375000000003,0.16666666666666666,0.4008986928104575,0.04981617647058823,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75,7.893749999999999,0.0,,,0.9453125,0.99072265625,0.87421875,1.3010752688172043,1.5711664841182913,1.0787844036697247,,,,,,beneficial window,,,,,,S3_self_repulsion,,,
3,,,,,,,,,,,,,0.9748062015503876,0.9825581395348837,0.9630813953488372,1.3631436314363143,1.435920356583072,1.2829822937731783,120.0,161.6,63.7625,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,13.5,6.0,,,0.83984375,0.9103515625,0.769140625,1.1559139784946237,1.7091540404040402,0.9303506760019314,,,,,,beneficial window,,,,,,S3_self_repulsion,,,
1,,,,,,2.375,3.893749999999999,1.184375,,,,,0.12306201550387597,0.15053294573643408,0.09878875968992247,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.9296875,0.954150390625,0.895166015625,0.673828125,0.82158203125,0.5775390625,0.857421875,0.921630859375,0.8201171875,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,S4_historical,0.4609375,0.491455078125,0.42734375
2,,,,,,0.0,0.0,0.0,,,,,0.42926356589147285,0.47679263565891467,0.38745155038759693,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,0.609375,0.686865234375,0.560546875,0.236328125,0.319775390625,0.170849609375,0.408203125,0.5030273437499999,0.301416015625,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,S4_historical,0.25,0.3048828125,0.188037109375
3,,,,,,0.0,0.0,0.0,,,,,0.7063953488372092,0.7280038759689922,0.6859011627906977,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,0.28125,0.33710937499999993,0.237890625,0.044921875,0.069384765625,0.01748046875,0.09375,0.16269531249999997,0.04482421875,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,S4_historical,0.16015625,0.18564453125,0.127880859375
4,,,,,,0.0,0.0,0.0,,,,,0.8381782945736433,0.8672480620155039,0.8147771317829456,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,0.1640625,0.20473632812499998,0.125634765625,0.01171875,0.017675781249999994,0.00576171875,0.037109375,0.06166992187499999,0.016552734375,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,S4_historical,0.111328125,0.126025390625,0.094580078125
5,,,,,,0.0,0.0,0.0,,,,,0.8701550387596899,0.8911579457364341,0.8560804263565891,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,0.12890625,0.16220703125,0.099609375,0.0,0.0,0.0,0.017578125,0.03432617187499999,0.00390625,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,S4_historical,0.083984375,0.10278320312499999,0.068359375
6,,,,,,0.0,0.0,0.0,,,,,0.8885658914728682,0.9027858527131783,0.8743943798449613,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,0.103515625,0.1271484375,0.08779296875,0.0,0.0,0.0,0.00390625,0.005859375,0.0,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,S4_historical,0.072265625,0.08315429687499999,0.057568359375
2,8,,0.009863281249999994,0.0,0.00390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,1.0,,,,,,0.38095703125,0.2455078125,0.34375,0.5685546875,0.4841796875,0.517578125,,,,,,,,,,,,,,,,,,,,,,,,,64,S5_finite_capacity,,,
2,8,,0.019628906249999994,0.004833984375,0.013671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,2.0,,,,,,0.28740234374999996,0.240234375,0.259765625,0.798828125,0.744140625,0.77734375,,,,,,,,,,,,,,,,,,,,,,,,,64,S5_finite_capacity,,,
2,8,,0.021118164062499993,0.0063232421875,0.013671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4.0,,,,,,0.09353027343749998,0.0706787109375,0.080078125,0.954150390625,0.920849609375,0.9375,,,,,,,,,,,,,,,,,,,,,,,,,64,S5_finite_capacity,,,
2,8,,0.01708984375,0.0087646484375,0.013671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,8.0,,,,,,0.01881103515625,0.0116943359375,0.0146484375,0.998046875,0.991064453125,0.99609375,,,,,,,,,,,,,,,,,,,,,,,,,64,S5_finite_capacity,,,
3,4,,0.03945312499999998,0.0,0.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,1.0,,,,,,0.47236328124999993,0.35546875,0.41015625,0.60166015625,0.553369140625,0.576171875,,,,,,,,,,,,,,,,,,,,,,,,,64,S5_finite_capacity,,,
3,4,,0.017578125,0.0078125,0.01171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,2.0,,,,,,0.28984374999999996,0.208203125,0.2421875,0.843408203125,0.791015625,0.818359375,,,,,,,,,,,,,,,,,,,,,,,,,64,S5_finite_capacity,,,
3,4,,0.023486328124999997,0.0146484375,0.017578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,4.0,,,,,,0.09450683593749998,0.060498046875,0.0791015625,0.98642578125,0.96484375,0.9765625,,,,,,,,,,,,,,,,,,,,,,,,,64,S5_finite_capacity,,,
3,4,,0.021276855468749998,0.01141357421875,0.0166015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,8.0,,,,,,0.00806884765625,0.00364990234375,0.00537109375,1.0,0.995068359375,0.998046875,,,,,,,,,,,,,,,,,,,,,,,,,64,S5_finite_capacity,,,
,,,,,,,,,,,0.0999900009999,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,True,,,,irrational_rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,S6_counterexample,,,
,,,,,,,,,,,0.10338966103389662,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,True,,,,iid_unit_square,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,S6_counterexample,,,
,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,constant_projection,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,S6_counterexample,,,
