D,L,Pe,anchored_return_ci_hi,anchored_return_ci_lo,anchored_return_rate,anchored_tail_count,anchored_tail_count_ci_hi,anchored_tail_count_ci_lo,ci_hi,ci_lo,coarse_anchored_rate,delta,discovery_fraction,discovery_fraction_ci_hi,discovery_fraction_ci_lo,discovery_fraction_ratio,discovery_fraction_ratio_ci_hi,discovery_fraction_ratio_ci_lo,endpoint_r2,endpoint_r2_ci_hi,endpoint_r2_ci_lo,estimate,exact_unique_fraction,expected_backtrack_rate,expected_slope,full_anchored_count,full_anchored_count_ci_hi,full_anchored_count_ci_lo,full_ci_hi,full_ci_lo,full_historical,full_historical_ci_hi,full_historical_ci_lo,full_historical_ratio,full_historical_ratio_ci_hi,full_historical_ratio_ci_lo,full_ratio_ci_hi,full_ratio_ci_lo,full_ratio_to_neutral,full_tail,gamma,high_dimension,historical_lag_1,historical_lag_1_ci_hi,historical_lag_1_ci_lo,historical_lag_32,historical_lag_32_ci_hi,historical_lag_32_ci_lo,historical_lag_8,historical_lag_8_ci_hi,historical_lag_8_ci_lo,horizon,horizon_per_state,informative_projection,kind,m,metric,model,new_state_ci_hi,new_state_ci_lo,new_state_rate,occupied_ci_hi,occupied_ci_lo,occupied_fraction,predicted_anchored_recurrent,predicted_cdt_separation,predicted_recurrent,projected_anchored_count,projected_anchored_count_ci_hi,projected_anchored_count_ci_lo,projected_ci_hi,projected_ci_lo,projected_historical,projected_historical_ci_hi,projected_historical_ci_lo,projected_historical_ratio,projected_historical_ratio_ci_hi,projected_historical_ratio_ci_lo,projected_ratio_ci_hi,projected_ratio_ci_lo,projected_ratio_to_neutral,projected_tail,quantitative_match,registered_label,self_repulsion,slope,slope_ci_hi,slope_ci_lo,states,suite,two_step_backtrack_rate,two_step_backtrack_rate_ci_hi,two_step_backtrack_rate_ci_lo
,,4.525483399593905,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,512,,,visible,,,,,,,,,,,,,,,,0.000875,0.0,,,,,,,0.0019843756602924943,0.0,0.000809279741030483,0.000375,,,,,,,,S2_drift,,,
,,6.4,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,1024,,,visible,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,S2_drift,,,
,,9.05096679918781,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,2048,,,visible,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,S2_drift,,,
,,12.8,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4096,,,visible,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,S2_drift,,,
,,6.4,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,256,,,visible,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,S2_drift,,,
,,9.05096679918781,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,512,,,visible,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,S2_drift,,,
,,12.8,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,1024,,,visible,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,S2_drift,,,
,,18.10193359837562,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,2048,,,visible,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,S2_drift,,,
,,25.6,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,4096,,,visible,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,S2_drift,,,
1,,,,,,,,,,,,,0.024173175494264097,0.02506984277113335,0.023251413635993815,1.0,1.0571245887840481,0.9473294545132206,3495.6,4126.749583333333,2837.9779166666667,,,,,16.520833333333332,19.109791666666666,13.591458333333334,,,0.9698974609375,0.9731689961751302,0.9669675699869792,1.0,1.0050634954694464,0.99490474609584,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,16.520833333333332,19.3425,13.747708333333334,,,0.9698974609375,0.9728987630208333,0.9665064493815104,1.0,1.0049176676271145,0.9956267627843628,,,,,,neutral reference,,,,,,S3_self_repulsion,,,
1,,,,,,,,,,,,,0.05425006102025873,0.05597393417948092,0.05263208343503376,2.244225672093904,2.3513469215543235,2.141193432186819,26959.633333333335,30863.059166666666,23296.232083333332,,,,,3.7666666666666666,4.645833333333333,2.924583333333333,,,0.9102884928385416,0.9172132873535156,0.9027943929036458,0.9385409587098614,0.9463634522059323,0.929987698778676,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7666666666666666,4.723229166666667,2.8783333333333334,,,0.9102884928385416,0.9176692199707032,0.9028680419921875,0.9385409587098614,0.9465973202544561,0.930055657818983,,,,,,mixed/no material separation,,,,,,S3_self_repulsion,,,
1,,,,,,,,,,,,,0.096864575705801,0.09984658489951997,0.09368132678382556,4.00711010139257,4.229145297336652,3.808896397546123,92021.16666666667,103529.33875,79557.57833333334,,,,,2.120833333333333,2.7043749999999998,1.6101041666666667,,,0.85804443359375,0.8679603068033854,0.8467412312825521,0.8846754096710047,0.8954238577963113,0.8728249606613867,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.120833333333333,2.5896875,1.5620833333333333,,,0.85804443359375,0.8682415771484375,0.8474278767903646,0.8846754096710047,0.8961822193013735,0.8737101429061641,,,,,,mixed/no material separation,,,,,,S3_self_repulsion,,,
1,,,,,,,,,,,,,0.1269516312749166,0.13237213713286144,0.12179961455536571,5.251756489545206,5.510198649681753,4.998383940908552,174663.56666666668,200809.40208333332,151283.57708333334,,,,,1.9291666666666667,2.421041666666666,1.4458333333333333,,,0.838946533203125,0.8521671549479166,0.8254789733886719,0.8649847710625016,0.8791734191237983,0.8526465041292247,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9291666666666667,2.467083333333333,1.4410416666666668,,,0.838946533203125,0.8507388814290364,0.825309804280599,0.8649847710625016,0.8772333950070053,0.8521569193011342,,,,,,mixed/no material separation,,,,,,S3_self_repulsion,,,
1,,,,,,,,,,,,,0.16499471157757709,0.17096312850866488,0.1582926277357416,6.825529050443855,7.227037480632319,6.486616070158702,273933.51666666666,311754.07791666663,235470.82875000002,,,,,1.1458333333333333,1.4230208333333332,0.8519791666666666,,,0.8438863118489583,0.8583170572916666,0.8311552429199218,0.8700778647603226,0.884774612306481,0.8549751245844279,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1458333333333333,1.4585416666666664,0.8723958333333334,,,0.8438863118489583,0.8577082824707031,0.8299849955240886,0.8700778647603226,0.885289254474099,0.8559028189696373,,,,,,mixed/no material separation,,,,,,S3_self_repulsion,,,
2,,,,,,,,,,,,,0.3148360589048897,0.3192065840859165,0.3104368796273696,1.0,1.0209746318282646,0.9813732373117278,4164.166666666667,4730.22125,3685.0608333333334,,,,,0.15,0.26885416666666656,0.06447916666666667,,,0.569482421875,0.5802474975585937,0.5602719116210938,1.0,1.0273687607322552,0.9728561676605725,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.35,27.66989583333333,19.006875,,,0.96513671875,0.9686881510416667,0.9614466857910157,1.0,1.0047200325282641,0.9942868242491815,,,,,,neutral reference,,,,,,S3_self_repulsion,,,
2,,,,,,,,,,,,,0.3821688633959808,0.38675049324709143,0.3775037120657392,1.213866241132919,1.2376693940422598,1.1925458955974053,5771.508333333333,6500.276666666666,5099.097291666667,,,,,0.17916666666666667,0.2833333333333333,0.08333333333333333,,,0.46940511067708335,0.4797607421875,0.459074452718099,0.8242661979479265,0.8493008130489629,0.8011096463919758,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,21.47239583333333,14.037083333333333,,,0.9606547037760417,0.9647299194335938,0.9567621866861978,0.9953560828358461,1.0004194983430181,0.989045421634622,,,,,,mixed/no material separation,,,,,,S3_self_repulsion,,,
2,,,,,,,,,,,,,0.5426206167114148,0.5468122254088358,0.5379821363192581,1.7235021255152276,1.7511155050769982,1.6978012113724812,9792.016666666666,11154.723333333333,8491.296875,,,,,0.10416666666666667,0.16666666666666666,0.04583333333333333,,,0.29536539713541665,0.30347371419270835,0.28564275105794273,0.5186558632713139,0.536921518456345,0.5012400613772576,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,13.804166666666667,16.79989583333333,11.200729166666667,,,0.9523661295572917,0.957386220296224,0.946513926188151,0.9867681034773518,0.992436955354431,0.9802822560735562,,,,,,beneficial window,,,,,,S3_self_repulsion,,,
2,,,,,,,,,,,,,0.660587014888943,0.6644670643153526,0.6571519048490766,2.0981936350832764,2.131685520637394,2.0661932425431973,11764.533333333333,13083.043541666664,10435.630416666667,,,,,0.05,0.09166666666666666,0.020833333333333332,,,0.204095458984375,0.2115423583984375,0.1975108846028646,0.3583876361142073,0.3737265187415909,0.3448816094298234,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.945833333333333,14.9153125,10.789479166666666,,,0.9494852701822917,0.9545006815592448,0.943595682779948,0.9837831798711593,0.9905883765393141,0.9772115560947806,,,,,,beneficial window,,,,,,S3_self_repulsion,,,
2,,,,,,,,,,,,,0.7931067447725979,0.7963040283540804,0.7896405144007812,2.5191102554494598,2.558018821892329,2.4826188237478957,16678.0,18925.13625,14670.348958333332,,,,,0.03333333333333333,0.0625,0.0125,,,0.1334228515625,0.1390849812825521,0.128179931640625,0.2342879190602761,0.24471234785545073,0.22321100296358973,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.45,12.466875,8.443020833333334,,,0.942724609375,0.9484033203125,0.9361118062337239,0.9767783061823334,0.984070278188713,0.9698875507604733,,,,,,beneficial window,,,,,,S3_self_repulsion,,,
3,,,,,,,,,,,,,0.6673765356765112,0.6693262346432348,0.6654748138882108,1.0,1.0047744630010789,0.9952793114851565,4151.541666666667,4608.374583333333,3774.099583333333,,,,,0.004166666666666667,0.0125,0.0,,,0.150970458984375,0.15476328531901043,0.14775665283203127,1.0,1.0336493078132172,0.9675406558290768,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,30.458333333333332,36.20177083333333,25.547604166666666,,,0.9699300130208334,0.9733414713541667,0.9664854431152343,1.0,1.0045784036848588,0.994930363378488,,,,,,neutral reference,,,,,,S3_self_repulsion,,,
3,,,,,,,,,,,,,0.7060206655276215,0.7079652286225692,0.7041410127328939,1.0579045378212724,1.062404134796681,1.053853189449067,4603.683333333333,5052.252291666667,4161.0564583333335,,,,,0.020833333333333332,0.0625,0.0,,,0.12203776041666667,0.12480031331380208,0.11958094278971354,0.8083552321272152,0.8345455020425547,0.7805867620718674,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,26.291666666666668,31.951354166666658,21.393020833333335,,,0.9683797200520833,0.9718699137369792,0.9648182169596354,0.9984016445022443,1.00327902187352,0.9935963841943978,,,,,,mixed/no material separation,,,,,,S3_self_repulsion,,,
3,,,,,,,,,,,,,0.8052711333496057,0.8063901431942074,0.8038584380847776,1.2066218848004784,1.2108446193823235,1.2024796776496574,5690.608333333334,6239.748333333333,5135.6925,,,,,0.0,0.0,0.0,,,0.061387125651041666,0.06323145548502604,0.05995742797851562,0.4066168047975204,0.42286886307605,0.3917904661111569,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1375,27.557604166666664,17.4728125,,,0.9621663411458333,0.9661570739746094,0.9581000264485677,0.9919956370348617,0.9974113422832557,0.9865683234415578,,,,,,mixed/no material separation,,,,,,S3_self_repulsion,,,
3,,,,,,,,,,,,,0.8778811732161746,0.8787450421039787,0.8770089903181193,1.3154210948191,1.3197249681379422,1.3111182195526254,6059.683333333333,6599.306875,5511.255,,,,,0.008333333333333333,0.020833333333333332,0.0,,,0.03328857421875,0.03408203125,0.03239608764648437,0.2204972710733778,0.2285455199962924,0.21253486667327617,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.795833333333334,23.6915625,16.249270833333334,,,0.963507080078125,0.9674591573079427,0.9591676330566407,0.9933779418550992,0.9990685472140485,0.9881069516607882,,,,,,beneficial window,,,,,,S3_self_repulsion,,,
3,,,,,,,,,,,,,0.9519628183223499,0.9524830923033114,0.9514814193312181,1.4264253647415954,1.4310354276490111,1.42184164672378,7050.708333333333,7695.660625,6405.423541666667,,,,,0.0,0.0,0.0,,,0.012178548177083333,0.012624308268229167,0.01175969441731771,0.08066841857017722,0.08403606542367344,0.07680588002155929,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7625,24.623437499999998,16.758125,,,0.9623758951822917,0.9664651997884115,0.9578343200683593,0.9922116877123799,0.9980523402860668,0.9865098235289912,,,,,,beneficial window,,,,,,S3_self_repulsion,,,
1,,,,,,16.615,19.219875,14.109625,,,,,0.0243977300463754,0.02509159140834757,0.02367035330729802,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,0.9857275390625,0.9869366760253906,0.9845242614746095,0.935858154296875,0.9410303649902344,0.9304857177734375,0.96873046875,0.9713358459472656,0.9660470581054688,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,S4_historical,0.49948486328125,0.5005847473144531,0.4982540283203125
2,,,,,,0.26,0.3775,0.16618750000000002,,,,,0.31224310471076394,0.31603418659995114,0.3083326519404442,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,0.709013671875,0.7145576477050781,0.7034387817382813,0.434010009765625,0.4456918029785156,0.4225534057617188,0.5666845703125,0.5755509033203124,0.5584786987304687,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,S4_historical,0.250423583984375,0.25136178588867186,0.24950988769531252
3,,,,,,0.0025,0.0075,0.0,,,,,0.6693135220893338,0.6707195508908959,0.6679502684891385,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,0.334293212890625,0.33647473144531254,0.3319851989746094,0.06920166015625,0.07169107055664063,0.06664663696289062,0.150120849609375,0.1527275390625,0.14743243408203124,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,S4_historical,0.1666845703125,0.1674439697265625,0.16586203002929686
4,,,,,,0.0,0.0,0.0,,,,,0.8071808640468636,0.807953883939468,0.8064604741274104,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,0.1932275390625,0.19432327270507813,0.19197073364257813,0.0101953125,0.01068048095703125,0.009730224609375,0.04361572265625,0.04443576049804687,0.042821044921875,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,S4_historical,0.125328369140625,0.12606936645507813,0.12461663818359375
5,,,,,,0.0,0.0,0.0,,,,,0.8653093727117406,0.8659151208201126,0.8647137539663171,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,0.134747314453125,0.135636474609375,0.13382357788085938,0.001939697265625,0.002103912353515625,0.00178466796875,0.01593505859375,0.016377655029296875,0.015539642333984374,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,S4_historical,0.099649658203125,0.10033868408203124,0.09899517822265626
6,,,,,,0.0,0.0,0.0,,,,,0.895298999267757,0.8957911734195756,0.8947940108616063,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,0.104725341796875,0.10548953247070313,0.10407382202148438,0.000379638671875,0.00044683837890624993,0.00031488037109375,0.006998291015625,0.0072303466796875,0.006775482177734375,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,S4_historical,0.083436279296875,0.08402099609375,0.08283871459960937
2,16,,0.0043294270833333336,0.002376302083333333,0.0032552083333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,1.0,,,,,,0.3508634440104167,0.330791015625,0.3409830729166667,0.4072770182291666,0.3945210774739583,0.40056966145833334,,,,,,,,,,,,,,,,,,,,,,,,,256,S5_finite_capacity,,,
2,16,,0.004541015625,0.0030598958333333333,0.0037760416666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,2.0,,,,,,0.2475838216145833,0.232218017578125,0.23981119791666666,0.6485282389322917,0.6329581705729167,0.640380859375,,,,,,,,,,,,,,,,,,,,,,,,,256,S5_finite_capacity,,,
2,16,,0.004329833984374999,0.0031819661458333333,0.0037841796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,4.0,,,,,,0.118475341796875,0.11122599283854166,0.11460774739583333,0.8754170735677084,0.8633439127604167,0.8695963541666667,,,,,,,,,,,,,,,,,,,,,,,,,256,S5_finite_capacity,,,
2,16,,0.004535420735677083,0.0035989379882812498,0.0040283203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,8.0,,,,,,0.029494730631510414,0.02662953694661458,0.027909342447916666,0.9832698567708333,0.979288330078125,0.9812337239583333,,,,,,,,,,,,,,,,,,,,,,,,,256,S5_finite_capacity,,,
2,32,,0.0012005615234374999,0.0006673177083333333,0.0009033203125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,1.0,,,,,,0.3064444986979166,0.2910589599609375,0.2985921223958333,0.346719970703125,0.3370531209309896,0.34163818359375,,,,,,,,,,,,,,,,,,,,,,,,,1024,S5_finite_capacity,,,
2,32,,0.0013146972656249997,0.00078125,0.0010335286458333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,2.0,,,,,,0.22741628011067708,0.216824951171875,0.22193196614583333,0.569710693359375,0.5578520711263021,0.5635701497395833,,,,,,,,,,,,,,,,,,,,,,,,,1024,S5_finite_capacity,,,
2,32,,0.0010091145833333334,0.0007242838541666667,0.0008626302083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,4.0,,,,,,0.12517130533854168,0.11907038370768229,0.12203369140625,0.8132584635416666,0.8021625773111979,0.8076375325520834,,,,,,,,,,,,,,,,,,,,,,,,,1024,S5_finite_capacity,,,
2,32,,0.0010580444335937498,0.0008209228515625,0.0009358723958333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8192,8.0,,,,,,0.040064798990885414,0.037629496256510415,0.0387542724609375,0.965218505859375,0.9600376383463542,0.9626546223958333,,,,,,,,,,,,,,,,,,,,,,,,,1024,S5_finite_capacity,,,
3,8,,0.0021647135416666668,0.001318359375,0.0016764322916666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,1.0,,,,,,0.42817545572916665,0.41760213216145836,0.42278645833333334,0.5265102132161458,0.5203670247395833,0.5232828776041667,,,,,,,,,,,,,,,,,,,,,,,,,512,S5_finite_capacity,,,
3,8,,0.0024212646484374997,0.0017333984375,0.0020751953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,2.0,,,,,,0.2505263264973958,0.24452962239583334,0.24749348958333334,0.7738448079427083,0.7682291666666666,0.7707763671875,,,,,,,,,,,,,,,,,,,,,,,,,512,S5_finite_capacity,,,
3,8,,0.0019246419270833334,0.00149932861328125,0.00169677734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2048,4.0,,,,,,0.08988250732421875,0.08723744710286459,0.08859049479166667,0.9493373616536458,0.94646728515625,0.9479573567708334,,,,,,,,,,,,,,,,,,,,,,,,,512,S5_finite_capacity,,,
3,8,,0.002109781901041667,0.001791229248046875,0.0019490559895833333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4096,8.0,,,,,,0.012709554036458333,0.011953481038411458,0.012349446614583334,0.9977294921875,0.9970052083333333,0.9973551432291666,,,,,,,,,,,,,,,,,,,,,,,,,512,S5_finite_capacity,,,
3,12,,0.0006510416666666666,0.00040027006172839506,0.0005208333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728,1.0,,,,,,0.4227731963734568,0.41538387345679006,0.41931423611111107,0.5116815562307099,0.5078064718364198,0.5097728587962963,,,,,,,,,,,,,,,,,,,,,,,,,1728,S5_finite_capacity,,,
3,12,,0.000616138599537037,0.000441261574074074,0.0005280671296296296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3456,2.0,,,,,,0.2515528549382716,0.2471195625964506,0.24926215277777777,0.7610296103395061,0.7567959707754629,0.759035011574074,,,,,,,,,,,,,,,,,,,,,,,,,1728,S5_finite_capacity,,,
3,12,,0.0006685534818672839,0.0005184220679012345,0.000589554398148148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6912,4.0,,,,,,0.09271562741126543,0.09099901740933643,0.0918969425154321,0.9439296995563272,0.941747142650463,0.9428288966049383,,,,,,,,,,,,,,,,,,,,,,,,,1728,S5_finite_capacity,,,
3,12,,0.0005920259452160493,0.000513283058449074,0.0005515769675925925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13824,8.0,,,,,,0.013763246889467591,0.01322214385609568,0.01349705825617284,0.9970101514274692,0.9966133174189815,0.9968171296296295,,,,,,,,,,,,,,,,,,,,,,,,,1728,S5_finite_capacity,,,
,,,,,,,,,,,0.0999900009999,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,True,,,,irrational_rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,S6_counterexample,,,
,,,,,,,,,,,0.10338966103389662,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,True,,,,iid_unit_square,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,S6_counterexample,,,
,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,False,,,,constant_projection,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,S6_counterexample,,,
